,Username,Datetime,Text,Symbol,Sentiment
39826,Verizon,2021-04-06 16:00:03+00:00, you could win big rt this tweet to give thanks for first responders amp you could win a console controller or signed jersey watch on verizons twitter twitch thurs pm et no pur nec ends rules ,VZ,10
39827,Verizon,2021-04-05 22:20:35+00:00,congrats on the w danny ,VZ,2
39828,Verizon,2021-04-05 18:01:17+00:00, meet our players bemore and first responder clay keep it during their surprise pep talk with a side of trash talk tune into verizons twitter twitch thurs pm et,VZ,0
39829,Verizon,2021-04-05 18:00:21+00:00, meet our players watch thetraeyoung and firefighter adam share their love of the game tune into verizons twitter twitch thurs pm et,VZ,4
39830,Verizon,2021-04-05 17:51:28+00:00,winning ,VZ,4
39831,Verizon,2021-04-05 17:34:44+00:00,dont forget discovery hulu espn apple music and a whole lotta love ,VZ,2
39832,Verizon,2021-04-05 17:32:30+00:00,dont you just love rewards that actually reward you enjoy ,VZ,7
39833,Verizon,2021-04-05 16:00:04+00:00,the rumors are true if you set up auto pay to pay your bill you could save up to per line simply turn on auto pay with a debit card in the my verizon website or the my verizon app ,VZ,-1
39834,Verizon,2021-04-05 15:00:15+00:00,pro basketballs bemore amp thetraeyoung celebrate first responders in an amazing gaming event presented by dont miss it tune into verizons twitter twitch thurs pm et in proud partnership with learyff,VZ,9
39835,Travelers,2021-05-17 15:30:09+00:00,we are committed to improving academic and career success in our communities learn how we provided opportunities to help students prepare for college and careers ,TRV,9
39836,Travelers,2021-05-16 14:00:08+00:00,whether you have advance warning or are presented with a sudden crisis of severe weather or a natural disaster an evacuation plan can help keep you safe heres how to create one ,TRV,-6
39838,Travelers,2021-05-15 15:30:27+00:00,all we have is each other our video shows how looking out for one another brings a better tomorrow ,TRV,2
39839,Travelers,2021-05-15 13:00:06+00:00,its almost and here are the top things you can do to get ready prepare an emergency survival kit plan your evacuation route build a home inventory secure outdoor objects how do you get your home ready every year ,TRV,2
39841,Travelers,2021-05-14 16:00:18+00:00,summer to do list home renovations to help plan here are six common scenarios that could affect your insurance coverage needs when renovating your home ,TRV,2
39842,Travelers,2021-05-14 13:00:10+00:00,join the travelers institute for a conversation w mojganlefebvre travelers chief technology amp operations officer and tdav renowned author of the ai advantage learn how leading edge capabilities like ai are forever changing business register ,TRV,5
39843,Travelers,2021-05-13 15:00:11+00:00,multi tasking just got easier with the redesigned mytravelers mobile app pay your bill while watching a tv show or listening to your favorite podcast heres where to download ,TRV,1
39844,Travelers,2021-05-13 13:00:09+00:00,if your business is in a hurricane prone area here are key steps you can take now to help keep your employees safe and minimize damage to your business ,TRV,0
39846,Travelers,2021-05-12 13:00:03+00:00,this and beyond we celebrate the heritage culture and achievements of the asian american and pacific islander aapi community ,TRV,3
39848,Travelers,2021-05-11 17:45:18+00:00,not today water damage dont forget to shut off your main water supply if you will be away from home for an extended period of time learn more ,TRV,-4
39849,Travelers,2021-05-11 13:19:27+00:00,the travelers mental wellness checkup shows that u s workers were resilient and found ways to cope with stress and loneliness during the pandemic learn more ,TRV,0
39850,Travelers,2021-05-10 17:00:10+00:00,join the travelers institute on may for a webinar with the uschambers smallbizpatriot and travelers eric nordquist to discuss how small businesses can stay ahead in todays uncertain environment register today ,TRV,0
39851,Travelers,2021-05-10 13:33:38+00:00,our community report highlights our support of covid relief efforts racial equity academic success resilient communities and the arts thank you to our employees and community partners who make a meaningful difference learn more ,TRV,8
39852,Travelers,2021-05-09 13:00:16+00:00,,TRV,0
39853,Travelers,2021-05-08 17:15:19+00:00,a chair might not just be a chair sometimes its a cherished item youve built lifelong memories around well help protect it ,TRV,5
39855,Travelers,2021-05-08 13:00:09+00:00,our nurses work alongside claim professionals to respond to the medical needs of injured employees during workers compensation claims their ability to guide injured employees helps them get the care they need to recover learn more ,TRV,2
39856,Travelers,2021-05-07 18:30:13+00:00,youve got a flat tire the redesigned mytravelers mobile app shows you when roadside assistance is expected to arrive so you can have peace of mind knowing help is on the way download it today ,TRV,4
39857,Travelers,2021-05-07 17:00:14+00:00,we know it can be a dangerous job thank you for building the critical infrastructure we rely on every day stay safe ,TRV,3
39858,Travelers,2021-05-06 18:00:08+00:00,falls continue to be a leading cause of occupational injuries and fatalities according to the u s bureau of labor statistics learn more about fall protection and staying safe on a construction site ,TRV,-2
39860,Travelers,2021-05-06 12:59:54+00:00,this in addition to celebrating all the nurses who have been unwavering in their efforts to keep us safe and healthy we thank our nurses for the critical role they play in supporting our customers injured employees through their recovery process ,TRV,7
39861,Travelers,2021-05-05 18:31:42+00:00,some traffic patterns may defy logic but typically there is science behind them knowing what to expect can help you anticipate and avoid potentially dangerous on the road scenarios click here to learn more ,TRV,1
39863,Travelers,2021-05-04 18:00:12+00:00,chronic pain can lead to opioid abuse by helping customers identify injured employees who may be at a higher risk w our early severity predictor model physicians can develop a treatment regimen that can reduce opioid use read ,TRV,-7
39864,Travelers,2021-05-04 15:00:12+00:00,giving your home a makeover your homeowners insurance may need one too be sure to discuss your home renovation plans with your insurer they can help you get the most out of your discounts while making certain that your home is adequately insured ,TRV,3
39865,Travelers,2021-05-04 13:33:49+00:00,wondering how covid will affect your summer plans the travelers institute recently hosted ashishkjha dean brown sph to discuss vaccines and responding to the pandemic we are feeling optimistic about the summer and beyond watch the replay ,TRV,3
39866,Travelers,2021-05-03 13:00:24+00:00,kick off by putting your employee strategies to the test our workforce pressure test can help you identify ways to ensure your employees are skilled safe and resilient ,TRV,3
39867,Travelers,2021-05-01 12:00:15+00:00,with our redesigned mytravelers mobile app getting help and managing your policies have never been easier download it now ,TRV,2
39868,Travelers,2021-04-30 18:00:15+00:00,join the travelers institute may from p m for a behind the scenes look at the travelerschamp to learn how all the excitement is brought to life register for the webinar today ,TRV,4
39869,Travelers,2021-04-30 12:45:20+00:00,by going paperless and thanks to americanforests and the u s chapter of t org our customers have helped reforest acres across the u s what steps are you taking to help save our forests this learn more about paperless billing ,TRV,6
39870,Travelers,2021-04-29 22:00:54+00:00,our own mojganlefebvre is among this years forbes cio next honorees please join us in congratulating her on this high honor ,TRV,4
39871,Travelers,2021-04-29 19:00:01+00:00,taking it to when our exhibit was a main attraction at the new york worlds fair fun fact the exhibit dome was shaped like our trademark red umbrella let us know if you have any souvenirs ,TRV,10
39873,Travelers,2021-04-28 23:31:11+00:00,how is the hybrid office model affecting employment practices liability epl product liability manager chris williams weighs in during this insurance speak podcast by pc catch the full episode here ,TRV,0
39874,Travelers,2021-04-28 15:30:00+00:00,were proud to join buildwithbia and villagecapital in launching resource a national initiative aimed at boosting the efforts of entrepreneur support organizations led by and focused on founders of color via techcrunch ,TRV,8
39876,Travelers,2021-04-27 15:32:20+00:00,phillip lavallee was a talented track and cross country runner who dreamed of going to the olympics the route imagines what could have been for this year old who was killed by a distracted driver ,TRV,-5
39878,Travelers,2021-04-25 14:00:07+00:00,keeping a current inventory of your possessions can help in the event you need to make insurance claims here are some ways to help build your list ,TRV,4
39879,Travelers,2021-04-24 13:31:39+00:00,is the unfinished story of zaadii a boy lost to distracted driving more than anything zaadii loved superheroes thats why we turned him into one watch how we brought the comic to life and read the full comic here ,TRV,-2
39883,Travelers,2021-04-23 16:00:29+00:00,taking care of our communities is at the heart of who we are when employees learned that there was a mask shortage in early they donated more than of them to those in need across the u s and canada learn more ,TRV,0
39888,Travelers,2021-04-22 17:40:12+00:00,were thrilled to announce that we have extended our support of americanforests and expect to plant an additional million by june well also be helping to fund treetrust learn more jaddaley t org,TRV,9
39889,Travelers,2021-04-22 13:48:02+00:00,were happy to announce our pledge to become carbon neutral by its part of our ongoing sustainability strategy and builds on the eco efficient enhancements weve made across our operations in recent years learn more ,TRV,3
39891,Travelers,2021-04-20 18:52:49+00:00,consumer expectations are evolving is your business keeping up join the travelers institute and travelers loree toedman and jay gauthier as they explore trends in personal insurance distribution that have been accelerated by the pandemic register ,TRV,1
39892,Travelers,2021-04-20 14:30:06+00:00,going paperless is more than just convenient its a step in the right direction toward protecting our environment opt in for electronic policy and billing communications with just a tap download the mytravelers mobile app today ,TRV,0
39893,Travelers,2021-04-19 15:00:15+00:00,our employees have been lending a hand to many educators and young students throughout the pandemic emily and sandra are helping children foster a love of reading through our partnerships with unitedway and thehopefactory ,TRV,5
39894,Travelers,2021-04-18 14:00:01+00:00,whether youre in the market for your first home or youre a seasoned home buyer one key element you need to keep in mind is insuring your new investment heres a helpful rundown of steps along the way to help you cover all the bases ,TRV,4
39895,Travelers,2021-04-17 13:00:32+00:00,is a series that imagines what could have been for those killed by distracted drivers the tree house envisions howard stein channeling his love for carpentry and woodworking into building a tree house for his granddaughter ,TRV,-2
39899,Travelers,2021-04-16 16:30:21+00:00,shreya dixit loved to sing unfortunately she wasnt able to live out her dream because of a distracted driver the stage imagines what could have been for this year old who was lost too soon ,TRV,-1
39901,Travelers,2021-04-15 16:00:07+00:00,in more than travelers employees planted trees in connecticut and texas were proud to work with americanforests and t org to help preserve earths natural beauty ,TRV,5
